Name,Project,Type,Duration (in seconds),Pauses (in seconds),Duration (in minutes),Pauses (in minutes),
"My website","Distribution",partialFocus,6775.0,0.0,112.91666666666667,0.0,2025-02-02 11:22:43,2025-02-02 13:15:38,
"Other","Other",partialFocus,613.0,0.0,10.216666666666667,0.0,2025-02-02 11:10:17,2025-02-02 11:20:30,
"CS50x","Learn_Coding",partialFocus,8392.0,0.0,139.86666666666667,0.0,2025-02-02 08:50:07,2025-02-02 11:09:59,
"Planning","Daily",partialFocus,598.0,0.0,9.966666666666667,0.0,2025-02-01 23:37:23,2025-02-01 23:47:21,
"CS50x","Learn_Coding",fullFocus,907.0,0.0,15.116666666666667,0.0,2025-02-01 23:21:59,2025-02-01 23:37:06,
"CS50x","Learn_Coding",partialFocus,4442.0,0.0,74.03333333333333,0.0,2025-02-01 22:02:53,2025-02-01 23:16:55,
"CS50x","Learn_Coding",partialFocus,6162.0,0.0,102.7,0.0,2025-02-01 19:59:09,2025-02-01 21:41:51,
"CS50x","Learn_Coding",partialFocus,5574.0,0.0,92.9,0.0,2025-02-01 15:49:56,2025-02-01 17:22:50,
"CS50x","Learn_Coding",partialFocus,1834.0,0.0,30.566666666666666,0.0,2025-02-01 15:12:27,2025-02-01 15:43:01,
"CS50x","Learn_Coding",partialFocus,4816.0,0.0,80.26666666666667,0.0,2025-02-01 13:28:29,2025-02-01 14:48:45,
"CS50x","Learn_Coding",fullFocus,7218.0,0.0,120.3,0.0,2025-02-01 11:08:40,2025-02-01 13:08:58,
"CS50x","Learn_Coding",partialFocus,7757.0,0.0,129.28333333333333,0.0,2025-02-01 08:51:11,2025-02-01 11:00:28,
"CS50x","Learn_Coding",partialFocus,2238.0,0.0,37.3,0.0,2025-02-01 08:08:36,2025-02-01 08:45:54,
